,Year Code,County,Deaths,Population,Crude Rate
529,1999,"Treutlen County, GA",0.0,6702.0,0.0
530,1999,"Troup County, GA",0.0,58376.0,0.0
531,1999,"Turner County, GA",,9460.0,
532,1999,"Twiggs County, GA",0.0,10548.0,0.0
533,1999,"Union County, GA",,16858.0,
534,1999,"Upson County, GA",0.0,27473.0,0.0
535,1999,"Walker County, GA",,60960.0,
536,1999,"Walton County, GA",,58160.0,
537,1999,"Ware County, GA",,35570.0,
538,1999,"Warren County, GA",0.0,6375.0,0.0
539,1999,"Washington County, GA",,21026.0,
540,1999,"Wayne County, GA",,26340.0,
541,1999,"Webster County, GA",,2368.0,
542,1999,"Wheeler County, GA",,6111.0,
543,1999,"White County, GA",0.0,19303.0,0.0
544,1999,"Whitfield County, GA",,82505.0,
545,1999,"Wilcox County, GA",,8515.0,
546,1999,"Wilkes County, GA",,10708.0,
547,1999,"Wilkinson County, GA",,10212.0,
548,1999,"Worth County, GA",0.0,22067.0,0.0
549,1999,"Hawaii County, HI",11.0,146970.0,7.484520650472885
550,1999,"Honolulu County, HI",18.0,878906.0,2.048000582542388
551,1999,"Kalawao County, HI",0.0,158.0,0.0
552,1999,"Kauai County, HI",,58264.0,
553,1999,"Maui County, HI",,126002.0,
554,1999,"Ada County, ID",18.0,294292.0,6.116374213366317
555,1999,"Adams County, ID",0.0,3517.0,0.0
556,1999,"Bannock County, ID",,75527.0,
557,1999,"Bear Lake County, ID",0.0,6390.0,0.0
558,1999,"Benewah County, ID",0.0,9092.0,0.0
559,1999,"Bingham County, ID",,41550.0,
560,1999,"Blaine County, ID",,18521.0,
561,1999,"Boise County, ID",0.0,6344.0,0.0
562,1999,"Bonner County, ID",,36262.0,
563,1999,"Bonneville County, ID",,81576.0,
564,1999,"Boundary County, ID",0.0,9721.0,0.0
565,1999,"Butte County, ID",0.0,2892.0,0.0
566,1999,"Camas County, ID",0.0,1008.0,0.0
567,1999,"Canyon County, ID",,126720.0,
568,1999,"Caribou County, ID",0.0,7287.0,0.0
569,1999,"Cassia County, ID",,21425.0,
570,1999,"Clark County, ID",0.0,988.0,0.0
571,1999,"Clearwater County, ID",0.0,9033.0,0.0
572,1999,"Custer County, ID",0.0,4336.0,0.0
573,1999,"Elmore County, ID",,28889.0,
574,1999,"Franklin County, ID",0.0,11233.0,0.0
575,1999,"Fremont County, ID",0.0,11840.0,0.0
576,1999,"Gem County, ID",,15052.0,
577,1999,"Gooding County, ID",0.0,13970.0,0.0
578,1999,"Idaho County, ID",0.0,15515.0,0.0
579,1999,"Jefferson County, ID",0.0,18982.0,0.0
580,1999,"Jerome County, ID",,18079.0,
581,1999,"Kootenai County, ID",,106346.0,
582,1999,"Latah County, ID",0.0,34908.0,0.0
583,1999,"Lemhi County, ID",,7944.0,
584,1999,"Lewis County, ID",0.0,3754.0,0.0
585,1999,"Lincoln County, ID",,3991.0,
586,1999,"Madison County, ID",0.0,27293.0,0.0
587,1999,"Minidoka County, ID",,20350.0,
588,1999,"Nez Perce County, ID",0.0,37482.0,0.0
589,1999,"Oneida County, ID",0.0,4115.0,0.0
590,1999,"Owyhee County, ID",,10429.0,
591,1999,"Payette County, ID",,20374.0,
592,1999,"Power County, ID",,7623.0,
593,1999,"Shoshone County, ID",0.0,13813.0,0.0
594,1999,"Teton County, ID",,5705.0,
595,1999,"Twin Falls County, ID",,63844.0,
596,1999,"Valley County, ID",0.0,7652.0,0.0
597,1999,"Washington County, ID",,10010.0,
598,1999,"Adams County, IL",,68430.0,
599,1999,"Alexander County, IL",,9621.0,
600,1999,"Bond County, IL",0.0,17532.0,0.0
601,1999,"Boone County, IL",,40844.0,
602,1999,"Brown County, IL",0.0,6948.0,0.0
603,1999,"Bureau County, IL",,35527.0,
604,1999,"Calhoun County, IL",0.0,5093.0,0.0
605,1999,"Carroll County, IL",,16813.0,
606,1999,"Cass County, IL",0.0,13795.0,0.0
607,1999,"Champaign County, IL",10.0,178652.0,5.597474419541903
608,1999,"Christian County, IL",,35398.0,
609,1999,"Clark County, IL",,17011.0,
610,1999,"Clay County, IL",,14575.0,
611,1999,"Clinton County, IL",0.0,35533.0,0.0
612,1999,"Coles County, IL",,53447.0,
613,1999,"Cook County, IL",328.0,5365344.0,6.113307925829173
614,1999,"Crawford County, IL",,20623.0,
615,1999,"Cumberland County, IL",0.0,11186.0,0.0
616,1999,"DeKalb County, IL",,88010.0,
617,1999,"De Witt County, IL",0.0,16764.0,0.0
618,1999,"Douglas County, IL",0.0,19905.0,0.0
619,1999,"DuPage County, IL",21.0,898083.0,2.3383139420298567
620,1999,"Edgar County, IL",0.0,19821.0,0.0
621,1999,"Edwards County, IL",0.0,6954.0,0.0
622,1999,"Effingham County, IL",,34164.0,
623,1999,"Fayette County, IL",0.0,21786.0,0.0
624,1999,"Ford County, IL",0.0,14260.0,0.0
625,1999,"Franklin County, IL",,39126.0,
626,1999,"Fulton County, IL",,38434.0,
627,1999,"Gallatin County, IL",0.0,6477.0,0.0
628,1999,"Greene County, IL",0.0,14832.0,0.0
629,1999,"Grundy County, IL",,37121.0,
630,1999,"Hamilton County, IL",0.0,8688.0,0.0
631,1999,"Hancock County, IL",0.0,20266.0,0.0
632,1999,"Hardin County, IL",0.0,4824.0,0.0
633,1999,"Henderson County, IL",0.0,8218.0,0.0
634,1999,"Henry County, IL",,51004.0,
635,1999,"Iroquois County, IL",0.0,31389.0,0.0
636,1999,"Jackson County, IL",,60026.0,
637,1999,"Jasper County, IL",0.0,10256.0,0.0
638,1999,"Jefferson County, IL",,39981.0,
639,1999,"Jersey County, IL",,21659.0,
640,1999,"Jo Daviess County, IL",,22242.0,
641,1999,"Johnson County, IL",0.0,12778.0,0.0
642,1999,"Kane County, IL",23.0,396371.0,5.802644492155077
643,1999,"Kankakee County, IL",12.0,103675.0,11.574632264287438
644,1999,"Kendall County, IL",,52845.0,
645,1999,"Knox County, IL",,55987.0,
646,1999,"Lake County, IL",25.0,633094.0,3.9488606747181305
647,1999,"LaSalle County, IL",,111600.0,
648,1999,"Lawrence County, IL",0.0,15546.0,0.0
649,1999,"Lee County, IL",,36080.0,
650,1999,"Livingston County, IL",,39785.0,
651,1999,"Logan County, IL",,31264.0,
652,1999,"McDonough County, IL",0.0,33168.0,0.0
653,1999,"McHenry County, IL",11.0,255448.0,4.306160157840343
654,1999,"McLean County, IL",,149135.0,
655,1999,"Macon County, IL",,115142.0,
656,1999,"Macoupin County, IL",,49005.0,
657,1999,"Madison County, IL",12.0,258739.0,4.637878325262137
658,1999,"Marion County, IL",,41647.0,
659,1999,"Marshall County, IL",,13182.0,
660,1999,"Mason County, IL",,16082.0,
661,1999,"Massac County, IL",0.0,15258.0,0.0
662,1999,"Menard County, IL",,12390.0,
663,1999,"Mercer County, IL",,16948.0,
664,1999,"Monroe County, IL",0.0,27247.0,0.0
665,1999,"Montgomery County, IL",,30748.0,
666,1999,"Morgan County, IL",0.0,36546.0,0.0
667,1999,"Moultrie County, IL",0.0,14198.0,0.0
668,1999,"Ogle County, IL",,50751.0,
669,1999,"Peoria County, IL",17.0,184042.0,9.237021984112323
670,1999,"Perry County, IL",0.0,23222.0,0.0
671,1999,"Piatt County, IL",0.0,16388.0,0.0
672,1999,"Pike County, IL",,17490.0,
673,1999,"Pope County, IL",0.0,4366.0,0.0
674,1999,"Pulaski County, IL",0.0,7406.0,0.0
675,1999,"Putnam County, IL",,6080.0,
676,1999,"Randolph County, IL",0.0,33899.0,0.0
677,1999,"Richland County, IL",,16212.0,
678,1999,"Rock Island County, IL",,149961.0,
679,1999,"St. Clair County, IL",11.0,256201.0,4.2935039285560945
680,1999,"Saline County, IL",,26878.0,
681,1999,"Sangamon County, IL",,188957.0,
682,1999,"Schuyler County, IL",0.0,7248.0,0.0
683,1999,"Scott County, IL",,5515.0,
684,1999,"Shelby County, IL",0.0,22973.0,0.0
685,1999,"Stark County, IL",0.0,6368.0,0.0
686,1999,"Stephenson County, IL",,49194.0,
687,1999,"Tazewell County, IL",,128540.0,
688,1999,"Union County, IL",0.0,18353.0,0.0
689,1999,"Vermilion County, IL",,84276.0,
690,1999,"Wabash County, IL",0.0,12969.0,0.0
691,1999,"Warren County, IL",0.0,18870.0,0.0
692,1999,"Washington County, IL",,15143.0,
693,1999,"Wayne County, IL",,17203.0,
694,1999,"White County, IL",,15403.0,
695,1999,"Whiteside County, IL",,60658.0,
696,1999,"Will County, IL",23.0,486207.0,4.730495447412316
697,1999,"Williamson County, IL",,61476.0,
698,1999,"Winnebago County, IL",38.0,276752.0,13.730704746487831
699,1999,"Woodford County, IL",0.0,35449.0,0.0
700,1999,"Adams County, IN",,33544.0,
701,1999,"Allen County, IN",21.0,328699.0,6.388823817535191
702,1999,"Bartholomew County, IN",,70639.0,
703,1999,"Benton County, IN",0.0,9483.0,0.0
704,1999,"Blackford County, IN",,14084.0,
705,1999,"Boone County, IN",,45163.0,
706,1999,"Brown County, IN",0.0,14857.0,0.0
707,1999,"Carroll County, IN",,20084.0,
708,1999,"Cass County, IN",0.0,40729.0,0.0
709,1999,"Clark County, IN",,95651.0,
710,1999,"Clay County, IN",0.0,26496.0,0.0
711,1999,"Clinton County, IN",,33642.0,
712,1999,"Crawford County, IN",0.0,10608.0,0.0
713,1999,"Daviess County, IN",,29840.0,
714,1999,"Dearborn County, IN",,45678.0,
715,1999,"Decatur County, IN",0.0,24627.0,0.0
716,1999,"De Kalb County, IN",0.0,39915.0,0.0
717,1999,"Delaware County, IN",,118772.0,
718,1999,"Dubois County, IN",0.0,39592.0,0.0
719,1999,"Elkhart County, IN",,180645.0,
720,1999,"Fayette County, IN",,25730.0,
721,1999,"Floyd County, IN",,70792.0,
722,1999,"Fountain County, IN",,18019.0,
723,1999,"Franklin County, IN",,21981.0,
724,1999,"Fulton County, IN",0.0,20448.0,0.0
725,1999,"Gibson County, IN",,32294.0,
726,1999,"Grant County, IN",,73740.0,
727,1999,"Greene County, IN",,33035.0,
728,1999,"Hamilton County, IN",,175348.0,
729,1999,"Hancock County, IN",,54745.0,
730,1999,"Harrison County, IN",,33984.0,
731,1999,"Hendricks County, IN",,100514.0,
732,1999,"Henry County, IN",,48529.0,
733,1999,"Howard County, IN",,84772.0,
734,1999,"Huntington County, IN",,38024.0,
735,1999,"Jackson County, IN",,41159.0,
736,1999,"Jasper County, IN",0.0,29607.0,0.0
737,1999,"Jay County, IN",0.0,21806.0,0.0
738,1999,"Jefferson County, IN",0.0,31590.0,0.0
739,1999,"Jennings County, IN",0.0,27196.0,0.0
740,1999,"Johnson County, IN",,113173.0,
741,1999,"Knox County, IN",,39438.0,
742,1999,"Kosciusko County, IN",0.0,73276.0,0.0
743,1999,"Lagrange County, IN",,34706.0,
744,1999,"Lake County, IN",21.0,484792.0,4.3317546494166566
745,1999,"La Porte County, IN",,110028.0,
746,1999,"Lawrence County, IN",,45840.0,
747,1999,"Madison County, IN",,133334.0,
748,1999,"Marion County, IN",89.0,857461.0,10.379480816037114
749,1999,"Marshall County, IN",0.0,44922.0,0.0
750,1999,"Martin County, IN",0.0,10394.0,0.0
751,1999,"Miami County, IN",,35559.0,
752,1999,"Monroe County, IN",,120325.0,
753,1999,"Montgomery County, IN",0.0,37545.0,0.0
754,1999,"Morgan County, IN",,66098.0,
755,1999,"Newton County, IN",0.0,14596.0,0.0
756,1999,"Noble County, IN",0.0,45733.0,0.0
757,1999,"Ohio County, IN",0.0,5579.0,0.0
758,1999,"Orange County, IN",,19308.0,
759,1999,"Owen County, IN",,21445.0,
760,1999,"Parke County, IN",0.0,17253.0,0.0
761,1999,"Perry County, IN",,18939.0,
762,1999,"Pike County, IN",,12896.0,
763,1999,"Porter County, IN",,145815.0,
764,1999,"Posey County, IN",,26924.0,
765,1999,"Pulaski County, IN",,13754.0,
766,1999,"Putnam County, IN",,35657.0,
767,1999,"Randolph County, IN",,27427.0,
768,1999,"Ripley County, IN",,26329.0,
769,1999,"Rush County, IN",0.0,18352.0,0.0
770,1999,"St. Joseph County, IN",25.0,264952.0,9.435671366889096
771,1999,"Scott County, IN",,22693.0,
772,1999,"Shelby County, IN",,43159.0,
773,1999,"Spencer County, IN",0.0,20378.0,0.0
774,1999,"Starke County, IN",,23538.0,
775,1999,"Steuben County, IN",0.0,32867.0,0.0
776,1999,"Sullivan County, IN",,21758.0,
777,1999,"Switzerland County, IN",0.0,8965.0,0.0
778,1999,"Tippecanoe County, IN",,147779.0,
779,1999,"Tipton County, IN",0.0,16559.0,0.0
780,1999,"Union County, IN",0.0,7348.0,0.0
781,1999,"Vanderburgh County, IN",13.0,171966.0,7.559633881116035
782,1999,"Vermillion County, IN",,16750.0,
783,1999,"Vigo County, IN",,106231.0,
784,1999,"Wabash County, IN",,34946.0,
785,1999,"Warren County, IN",0.0,8346.0,0.0
786,1999,"Warrick County, IN",,51919.0,
787,1999,"Washington County, IN",0.0,27152.0,0.0
788,1999,"Wayne County, IN",,71244.0,
789,1999,"Wells County, IN",0.0,27521.0,0.0
790,1999,"White County, IN",,25332.0,
791,1999,"Whitley County, IN",,30607.0,
792,1999,"Adair County, IA",0.0,8298.0,0.0
793,1999,"Adams County, IA",0.0,4498.0,0.0
794,1999,"Allamakee County, IA",0.0,14651.0,0.0
795,1999,"Appanoose County, IA",,13709.0,
796,1999,"Audubon County, IA",0.0,6896.0,0.0
797,1999,"Benton County, IA",,25214.0,
798,1999,"Black Hawk County, IA",,127786.0,
799,1999,"Boone County, IA",0.0,26164.0,0.0
800,1999,"Bremer County, IA",,23398.0,
801,1999,"Buchanan County, IA",,21158.0,
802,1999,"Buena Vista County, IA",0.0,20508.0,0.0
803,1999,"Butler County, IA",0.0,15286.0,0.0
804,1999,"Calhoun County, IA",,11190.0,
805,1999,"Carroll County, IA",0.0,21631.0,0.0
806,1999,"Cass County, IA",0.0,14649.0,0.0
807,1999,"Cedar County, IA",0.0,18178.0,0.0
808,1999,"Cerro Gordo County, IA",,46637.0,
809,1999,"Cherokee County, IA",,13096.0,
810,1999,"Chickasaw County, IA",,13209.0,
811,1999,"Clarke County, IA",,8908.0,
812,1999,"Clay County, IA",,17339.0,
813,1999,"Clayton County, IA",,18825.0,
814,1999,"Clinton County, IA",,50346.0,
815,1999,"Crawford County, IA",,16911.0,
816,1999,"Dallas County, IA",,39691.0,
817,1999,"Davis County, IA",0.0,8518.0,0.0
818,1999,"Decatur County, IA",0.0,8646.0,0.0
819,1999,"Delaware County, IA",,18444.0,
820,1999,"Des Moines County, IA",,42515.0,
821,1999,"Dickinson County, IA",,16333.0,
822,1999,"Dubuque County, IA",,88934.0,
823,1999,"Emmet County, IA",,11103.0,
824,1999,"Fayette County, IA",0.0,22011.0,0.0
825,1999,"Floyd County, IA",,16959.0,
826,1999,"Franklin County, IA",0.0,10780.0,0.0
827,1999,"Fremont County, IA",0.0,7997.0,0.0
828,1999,"Greene County, IA",0.0,10394.0,0.0
829,1999,"Grundy County, IA",0.0,12332.0,0.0
830,1999,"Guthrie County, IA",0.0,11403.0,0.0
831,1999,"Hamilton County, IA",0.0,16387.0,0.0
832,1999,"Hancock County, IA",0.0,12091.0,0.0
833,1999,"Hardin County, IA",,18784.0,
834,1999,"Harrison County, IA",,15510.0,
835,1999,"Henry County, IA",,20351.0,
836,1999,"Howard County, IA",0.0,9950.0,0.0
837,1999,"Humboldt County, IA",0.0,10414.0,0.0
838,1999,"Ida County, IA",0.0,7914.0,0.0
839,1999,"Iowa County, IA",0.0,15570.0,0.0
840,1999,"Jackson County, IA",,20217.0,
841,1999,"Jasper County, IA",,37096.0,
842,1999,"Jefferson County, IA",0.0,16282.0,0.0
843,1999,"Johnson County, IA",0.0,109814.0,0.0
844,1999,"Jones County, IA",,20220.0,
845,1999,"Keokuk County, IA",0.0,11317.0,0.0
846,1999,"Kossuth County, IA",,17258.0,
847,1999,"Lee County, IA",,38281.0,
848,1999,"Linn County, IA",,189931.0,
849,1999,"Louisa County, IA",,12174.0,
850,1999,"Lucas County, IA",,9461.0,
851,1999,"Lyon County, IA",0.0,11812.0,0.0
852,1999,"Madison County, IA",,13898.0,
853,1999,"Mahaska County, IA",,22400.0,
854,1999,"Marion County, IA",,31879.0,
855,1999,"Marshall County, IA",,39313.0,
856,1999,"Mills County, IA",,14478.0,
857,1999,"Mitchell County, IA",0.0,10895.0,0.0
858,1999,"Monona County, IA",0.0,10056.0,0.0
859,1999,"Monroe County, IA",0.0,8061.0,0.0
860,1999,"Montgomery County, IA",0.0,11767.0,0.0
861,1999,"Muscatine County, IA",0.0,41587.0,0.0
862,1999,"O'Brien County, IA",,15200.0,
863,1999,"Osceola County, IA",0.0,7049.0,0.0
864,1999,"Page County, IA",0.0,17112.0,0.0
865,1999,"Palo Alto County, IA",,10137.0,
866,1999,"Plymouth County, IA",0.0,24774.0,0.0
867,1999,"Pocahontas County, IA",0.0,8808.0,0.0
868,1999,"Polk County, IA",33.0,370592.0,8.904671444607546
869,1999,"Pottawattamie County, IA",,87153.0,
870,1999,"Poweshiek County, IA",,18797.0,
871,1999,"Ringgold County, IA",,5449.0,
872,1999,"Sac County, IA",,11686.0,
873,1999,"Scott County, IA",12.0,158765.0,7.558340944162756
874,1999,"Shelby County, IA",,13179.0,
875,1999,"Sioux County, IA",0.0,31669.0,0.0
876,1999,"Story County, IA",,79372.0,
877,1999,"Tama County, IA",,18121.0,
878,1999,"Taylor County, IA",0.0,6905.0,0.0
879,1999,"Union County, IA",,12397.0,
880,1999,"Van Buren County, IA",0.0,7784.0,0.0
881,1999,"Wapello County, IA",0.0,36042.0,0.0
882,1999,"Warren County, IA",0.0,40340.0,0.0
883,1999,"Washington County, IA",,20578.0,
884,1999,"Wayne County, IA",0.0,6738.0,0.0
885,1999,"Webster County, IA",,40255.0,
886,1999,"Winnebago County, IA",0.0,11660.0,0.0
887,1999,"Winneshiek County, IA",0.0,21289.0,0.0
888,1999,"Woodbury County, IA",,103801.0,
889,1999,"Worth County, IA",,7890.0,
890,1999,"Wright County, IA",0.0,14379.0,0.0
891,1999,"Allen County, KS",0.0,14444.0,0.0
892,1999,"Anderson County, KS",0.0,8144.0,0.0
893,1999,"Atchison County, KS",,16823.0,
894,1999,"Barber County, KS",0.0,5331.0,0.0
895,1999,"Barton County, KS",0.0,28501.0,0.0
896,1999,"Bourbon County, KS",0.0,15316.0,0.0
897,1999,"Brown County, KS",,10802.0,
898,1999,"Butler County, KS",,59186.0,
899,1999,"Chase County, KS",,3003.0,
900,1999,"Chautauqua County, KS",,4366.0,
901,1999,"Cherokee County, KS",,22678.0,
902,1999,"Cheyenne County, KS",0.0,3214.0,0.0
903,1999,"Clark County, KS",,2413.0,
904,1999,"Clay County, KS",0.0,8829.0,0.0
905,1999,"Cloud County, KS",0.0,10375.0,0.0
906,1999,"Coffey County, KS",0.0,8839.0,0.0
907,1999,"Comanche County, KS",0.0,2008.0,0.0
908,1999,"Cowley County, KS",,36443.0,
909,1999,"Crawford County, KS",,38195.0,
910,1999,"Decatur County, KS",0.0,3504.0,0.0
911,1999,"Dickinson County, KS",0.0,19323.0,0.0
912,1999,"Doniphan County, KS",0.0,8201.0,0.0
913,1999,"Douglas County, KS",,99490.0,
914,1999,"Edwards County, KS",,3498.0,
915,1999,"Elk County, KS",0.0,3333.0,0.0
916,1999,"Ellis County, KS",,27641.0,
917,1999,"Ellsworth County, KS",0.0,6487.0,0.0
918,1999,"Finney County, KS",0.0,39863.0,0.0
919,1999,"Ford County, KS",,31992.0,
920,1999,"Franklin County, KS",0.0,24626.0,0.0
921,1999,"Geary County, KS",,28162.0,
922,1999,"Gove County, KS",0.0,3091.0,0.0
923,1999,"Graham County, KS",,3001.0,
924,1999,"Grant County, KS",0.0,7968.0,0.0
925,1999,"Gray County, KS",0.0,5844.0,0.0
926,1999,"Greeley County, KS",0.0,1539.0,0.0
927,1999,"Greenwood County, KS",0.0,7702.0,0.0
928,1999,"Hamilton County, KS",0.0,2672.0,0.0
929,1999,"Harper County, KS",,6589.0,
930,1999,"Harvey County, KS",,32981.0,
931,1999,"Haskell County, KS",0.0,4257.0,0.0
932,1999,"Hodgeman County, KS",0.0,2096.0,0.0
933,1999,"Jackson County, KS",,12528.0,
934,1999,"Jefferson County, KS",,18291.0,
935,1999,"Jewell County, KS",0.0,3842.0,0.0
936,1999,"Johnson County, KS",,443434.0,
937,1999,"Kearny County, KS",0.0,4521.0,0.0
938,1999,"Kingman County, KS",0.0,8631.0,0.0
939,1999,"Kiowa County, KS",0.0,3355.0,0.0
940,1999,"Labette County, KS",,23027.0,
941,1999,"Lane County, KS",0.0,2180.0,0.0
942,1999,"Leavenworth County, KS",,68368.0,
943,1999,"Lincoln County, KS",0.0,3580.0,0.0
944,1999,"Linn County, KS",0.0,9442.0,0.0
945,1999,"Logan County, KS",0.0,3038.0,0.0
946,1999,"Lyon County, KS",,35773.0,
947,1999,"McPherson County, KS",0.0,29449.0,0.0
948,1999,"Marion County, KS",,13357.0,
949,1999,"Marshall County, KS",0.0,11005.0,0.0
950,1999,"Meade County, KS",0.0,4577.0,0.0
951,1999,"Miami County, KS",,27875.0,
952,1999,"Mitchell County, KS",,6982.0,
953,1999,"Montgomery County, KS",,36506.0,
954,1999,"Morris County, KS",0.0,6096.0,0.0
955,1999,"Morton County, KS",0.0,3537.0,0.0
956,1999,"Nemaha County, KS",,10700.0,
957,1999,"Neosho County, KS",,17088.0,
958,1999,"Ness County, KS",0.0,3485.0,0.0
959,1999,"Norton County, KS",,5940.0,
960,1999,"Osage County, KS",0.0,16590.0,0.0
961,1999,"Osborne County, KS",0.0,4493.0,0.0
962,1999,"Ottawa County, KS",0.0,6106.0,0.0
963,1999,"Pawnee County, KS",,7267.0,
964,1999,"Phillips County, KS",,6046.0,
965,1999,"Pottawatomie County, KS",0.0,18041.0,0.0
966,1999,"Pratt County, KS",,9650.0,
967,1999,"Rawlins County, KS",0.0,2983.0,0.0
968,1999,"Reno County, KS",,64920.0,
969,1999,"Republic County, KS",0.0,5900.0,0.0
970,1999,"Rice County, KS",,10788.0,
971,1999,"Riley County, KS",,62920.0,
972,1999,"Rooks County, KS",0.0,5708.0,0.0
973,1999,"Rush County, KS",0.0,3593.0,0.0
974,1999,"Russell County, KS",0.0,7427.0,0.0
975,1999,"Saline County, KS",,53485.0,
976,1999,"Scott County, KS",,5139.0,
977,1999,"Sedgwick County, KS",28.0,451808.0,6.197322756569162
978,1999,"Seward County, KS",,22206.0,
979,1999,"Shawnee County, KS",,169499.0,
980,1999,"Sheridan County, KS",0.0,2836.0,0.0
981,1999,"Sherman County, KS",0.0,6790.0,0.0
982,1999,"Smith County, KS",0.0,4584.0,0.0
983,1999,"Stafford County, KS",0.0,4865.0,0.0
984,1999,"Stanton County, KS",0.0,2400.0,0.0
985,1999,"Stevens County, KS",0.0,5423.0,0.0
986,1999,"Sumner County, KS",,25974.0,
987,1999,"Thomas County, KS",,8177.0,
988,1999,"Trego County, KS",0.0,3400.0,0.0
989,1999,"Wabaunsee County, KS",,6864.0,
990,1999,"Wallace County, KS",,1787.0,
991,1999,"Washington County, KS",0.0,6505.0,0.0
992,1999,"Wichita County, KS",0.0,2533.0,0.0
993,1999,"Wilson County, KS",0.0,10406.0,0.0
994,1999,"Woodson County, KS",,3868.0,
995,1999,"Wyandotte County, KS",,157980.0,
996,1999,"Adair County, KY",0.0,17054.0,0.0
997,1999,"Allen County, KY",,17658.0,
998,1999,"Anderson County, KY",,18864.0,
999,1999,"Ballard County, KY",0.0,8225.0,0.0
1000,1999,"Barren County, KY",,37687.0,
1001,1999,"Bath County, KY",0.0,10911.0,0.0
1002,1999,"Bell County, KY",,30026.0,
1003,1999,"Boone County, KY",,83349.0,
